annee;diplome;numero_de_l_etablissement;etablissement;etablissementactuel;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc;id_paysage
2016;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;29;77;5;ns;ns;ns;ns;ns;ns;15;7.6;1980;ns;ns;ns;1550;2420;Paris-Est Marne-la-Vallée_18;disc06_18;9Y8CD
2016;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;26;78;5;ns;ns;ns;ns;ns;ns;15;7.6;1980;ns;ns;ns;1550;2420;Paris-Est Marne-la-Vallée_18;disc10_18;9Y8CD
2016;MASTER LMD;0772502B;Paris-Est Marne-la-Vallée;Université Gustave Eiffel (UGE);A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;12;81;2;ns;ns;ns;ns;ns;ns;15;7.6;1980;ns;ns;ns;1550;2420;Paris-Est Marne-la-Vallée_30;disc14_30;9Y8CD
2016;MASTER ENS;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;17;50;;ns;ns;ns;ns;ns;ns;6;7.6;1980;ns;ns;ns;1550;2420;Versailles Saint-Quentin-en-Yvelines_18;disc18_18;V13Pk
2016;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);4;33;2;ns;ns;ns;ns;ns;ns;9;7.6;1980;ns;ns;ns;1550;2420;Versailles Saint-Quentin-en-Yvelines_18;disc03_18;V13Pk
2016;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);31;51;10;81;ns;ns;ns;ns;ns;9;7.6;1980;ns;ns;55;1550;2420;Versailles Saint-Quentin-en-Yvelines_18;disc07_18;V13Pk
2016;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);31;51;10;90;ns;ns;ns;ns;ns;9;7.6;1980;ns;ns;55;1550;2420;Versailles Saint-Quentin-en-Yvelines_30;disc07_30;V13Pk
2016;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);17;56;5;ns;ns;ns;ns;ns;ns;9;7.6;1980;ns;ns;ns;1550;2420;Versailles Saint-Quentin-en-Yvelines_18;disc10_18;V13Pk
2016;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);39;49;15;75;100;72;97;ns;ns;9;7.6;1980;92;62;71;1550;2420;Versailles Saint-Quentin-en-Yvelines_18;disc14_18;V13Pk
2016;MASTER LMD;0781944P;Versailles Saint-Quentin-en-Yvelines;;A25;Versailles;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);39;49;15;98;84;84;100;2280;35500;9;7.6;1980;76;62;71;1550;2420;Versailles Saint-Quentin-en-Yvelines_30;disc14_30;V13Pk
2016;MASTER ENS;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;137;66;100;98;94;94;97;1750;27300;18;10.9;1810;88;7;74;1470;2100;Amiens - Picardie Jules-Verne_18;disc18_18;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;21;53;7;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Amiens - Picardie Jules-Verne_30;disc03_30;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;27;56;9;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Amiens - Picardie Jules-Verne_30;disc04_30;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;15;71;5;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Amiens - Picardie Jules-Verne_30;disc05_30;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;5;53;1;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Amiens - Picardie Jules-Verne_30;disc08_30;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;3;38;1;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Amiens - Picardie Jules-Verne_18;disc10_18;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;3;38;1;ns;ns;ns;ns;ns;ns;29;10.9;1810;ns;ns;ns;1470;2100;Amiens - Picardie Jules-Verne_30;disc10_30;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;142;63;43;95;90;80;99;2050;31900;29;10.9;1810;63;49;28;1470;2100;Amiens - Picardie Jules-Verne_30;disc12_30;8j5s2
2016;MASTER LMD;0801344B;Amiens - Picardie Jules-Verne;;A20;Amiens;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;38;68;11;86;72;57;94;ns;ns;29;10.9;1810;46;36;48;1470;2100;Amiens - Picardie Jules-Verne_18;disc17_18;8j5s2
2016;MASTER LMD;0811293R;INU Jean-François Champollion;;A16;Toulouse;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;70;;ns;ns;ns;ns;ns;ns;41;10.3;1770;ns;ns;ns;1380;2060;INU Jean-François Champollion_18;disc09_18;Hm42K
2016;MASTER LMD;0811293R;INU Jean-François Champollion;;A16;Toulouse;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;70;;ns;ns;ns;ns;ns;ns;41;10.3;1770;ns;ns;ns;1380;2060;INU Jean-François Champollion_30;disc09_30;Hm42K
2016;MASTER LMD;0830766G;Toulon;;A23;Nice;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;68;86;30;87;81;83;97;1730;27000;41;10.2;1800;39;54;55;1410;2140;Toulon_30;disc07_30;C701f
2016;MASTER LMD;0830766G;Toulon;;A23;Nice;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;10;70;5;ns;ns;ns;ns;ns;ns;41;10.2;1800;ns;ns;ns;1410;2140;Toulon_30;disc13_30;C701f
2016;MASTER LMD;0830766G;Toulon;;A23;Nice;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;3;43;1;ns;ns;ns;ns;ns;ns;41;10.2;1800;ns;ns;ns;1410;2140;Toulon_30;disc14_30;C701f
2016;MASTER LMD;0830766G;Toulon;;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;13;100;6;ns;ns;ns;ns;ns;ns;41;10.2;1800;ns;ns;ns;1410;2140;Toulon_18;disc16_18;C701f
2016;MASTER LMD;0830766G;Toulon;;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;13;100;6;ns;ns;ns;ns;ns;ns;41;10.2;1800;ns;ns;ns;1410;2140;Toulon_30;disc16_30;C701f
2016;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;19;75;13;ns;ns;ns;ns;ns;ns;45;10.2;1800;ns;ns;ns;1410;2140;Avignon_18;disc04_18;vxHYt
2016;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;19;75;13;ns;ns;ns;ns;ns;ns;45;10.2;1800;ns;ns;ns;1410;2140;Avignon_30;disc04_30;vxHYt
2016;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;47;77;30;81;84;57;89;1750;27300;45;10.2;1800;44;68;84;1410;2140;Avignon_30;disc07_30;vxHYt
2016;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;17;78;11;ns;ns;ns;ns;ns;ns;45;10.2;1800;ns;ns;ns;1410;2140;Avignon_30;disc08_30;vxHYt
2016;MASTER LMD;0840685N;Avignon;;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;30;76;19;83;ns;ns;ns;ns;ns;45;10.2;1800;ns;ns;90;1410;2140;Avignon_30;disc10_30;vxHYt
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;DEG;Droit, Économie et gestion;disc02;Droit;30 mois après le diplôme;;56;60;11;95;94;77;100;1780;27800;37;8.1;1725;49;66;76;1380;2025;Poitiers_30;disc02_30;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;14;55;3;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_18;disc03_18;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;8;34;2;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_18;disc08_18;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;18;51;4;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_18;disc10_18;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;18;51;4;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_30;disc10_30;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;8;62;2;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_18;disc16_18;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;8;62;2;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_30;disc16_30;hlX1r
2016;MASTER LMD;0860856N;Poitiers;;A13;Poitiers;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;29;61;5;ns;ns;ns;ns;ns;ns;37;8.1;1725;ns;ns;ns;1380;2025;Poitiers_30;disc17_30;hlX1r
2016;MASTER ENS;0870669E;Limoges;;A22;Limoges;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);45;46;100;98;93;86;89;1750;27300;20;8.1;1725;88;31;73;1380;2025;Limoges_30;disc18_30;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);57;38;53;90;82;87;98;1960;30500;36;8.1;1725;51;46;46;1380;2025;Limoges_30;disc01_30;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);1;33;1;ns;ns;ns;ns;ns;ns;36;8.1;1725;ns;ns;ns;1380;2025;Limoges_30;disc05_30;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);17;40;15;ns;ns;ns;ns;ns;ns;36;8.1;1725;ns;ns;ns;1380;2025;Limoges_30;disc06_30;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);7;45;5;ns;ns;ns;ns;ns;ns;36;8.1;1725;ns;ns;ns;1380;2025;Limoges_30;disc07_30;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);0;;;nd;nd;nd;nd;nd;nd;36;8.1;1725;nd;nd;nd;1380;2025;Limoges_18;disc08_18;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);7;48;5;ns;ns;ns;ns;ns;ns;36;8.1;1725;ns;ns;ns;1380;2025;Limoges_30;disc11_30;nkbwh
2016;MASTER LMD;0870669E;Limoges;;A22;Limoges;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);1;50;1;ns;ns;ns;ns;ns;ns;36;8.1;1725;ns;ns;ns;1380;2025;Limoges_30;disc14_30;nkbwh
2016;MASTER LMD;0900424X;Université de technologie de Belfort-Montbéliard;;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;25;87;;ns;ns;ns;ns;ns;ns;24;7.5;1780;ns;ns;ns;1430;2060;Université de technologie de Belfort-Montbéliard_18;disc15_18;PVnB4
2016;MASTER LMD;0900424X;Université de technologie de Belfort-Montbéliard;;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;Université ayant participé à  l'enquÃªte mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;25;87;;ns;ns;ns;ns;ns;ns;24;7.5;1780;ns;ns;ns;1430;2060;Université de technologie de Belfort-Montbéliard_30;disc15_30;PVnB4
2016;MASTER ENS;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;54;70;100;100;100;100;100;1840;28800;6;7.6;1980;86;17;64;1550;2420;Paris 11 - Paris Sud_18;disc18_18;u13se
2016;MASTER LMD;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;11;67;12;ns;ns;ns;ns;ns;ns;8;7.6;1980;ns;ns;ns;1550;2420;Paris 11 - Paris Sud_18;disc04_18;u13se
2016;MASTER LMD;0911101C;Paris 11 - Paris Sud;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;47;58;58;98;87;89;93;2110;32900;8;7.6;1980;41;59;74;1550;2420;Paris 11 - Paris Sud_30;disc13_30;u13se
2016;MASTER LMD;0911975C;Évry-Val d'Essonne;;A25;Versailles;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;72;74;54;79;96;74;96;2200;34300;11;7.6;1980;59;7;64;1550;2420;Évry-Val d'Essonne_18;disc01_18;RN4E6
2016;MASTER LMD;0911975C;Évry-Val d'Essonne;;A25;Versailles;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;5;67;4;ns;ns;ns;ns;ns;ns;11;7.6;1980;ns;ns;ns;1550;2420;Évry-Val d'Essonne_18;disc06_18;RN4E6
2016;MASTER LMD;0911975C;Évry-Val d'Essonne;;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;65;84;42;92;100;93;100;2340;36500;11;7.6;1980;76;16;33;1550;2420;Évry-Val d'Essonne_30;disc12_30;RN4E6
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);189;48;31;97;99;76;99;2440;38100;17;7.6;1980;80;18;53;1550;2420;Paris-Saclay_30;disc01_30;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;DEG;Droit, Économie et gestion;disc02;Droit;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);95;51;16;85;84;61;94;2000;31200;17;7.6;1980;65;20;64;1550;2420;Paris-Saclay_18;disc02_18;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);22;60;2;ns;ns;ns;ns;ns;ns;17;7.6;1980;ns;ns;ns;1550;2420;Paris-Saclay_18;disc03_18;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);46;53;7;86;61;35;90;1700;26500;17;7.6;1980;27;5;63;1550;2420;Paris-Saclay_18;disc07_18;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);5;63;1;ns;ns;ns;ns;ns;ns;17;7.6;1980;ns;ns;ns;1550;2420;Paris-Saclay_30;disc08_30;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);41;53;6;85;63;35;99;1700;26500;17;7.6;1980;28;6;69;1550;2420;Paris-Saclay_18;disc11_18;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);335;45;61;93;99;81;98;2300;35900;17;7.6;1980;93;28;37;1550;2420;Paris-Saclay_18;disc12_18;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);125;53;19;96;97;69;99;2100;32800;17;7.6;1980;89;38;71;1550;2420;Paris-Saclay_30;disc13_30;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);77;46;21;100;100;98;100;2430;38000;17;7.6;1980;99;21;15;1550;2420;Paris-Saclay_18;disc16_18;dV766
2016;MASTER LMD;0912330N;Paris-Saclay;Université Paris-Saclay;A25;Versailles;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);33;50;4;94;97;81;94;ns;ns;17;7.6;1980;84;ns;47;1550;2420;Paris-Saclay_18;disc17_18;dV766
2016;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;19;63;4;ns;ns;ns;ns;ns;ns;26;7.6;1980;ns;ns;ns;1550;2420;Paris Nanterre_18;disc05_18;g6rwB
2016;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;29;67;6;77;ns;ns;ns;ns;ns;26;7.6;1980;ns;ns;ns;1550;2420;Paris Nanterre_18;disc10_18;g6rwB
2016;MASTER LMD;0921204J;Paris Nanterre;;A25;Versailles;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;22;68;4;ns;ns;ns;ns;ns;ns;26;7.6;1980;ns;ns;ns;1550;2420;Paris Nanterre_18;disc17_18;g6rwB
2016;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);66;32;42;96;91;75;96;2210;34500;33;7.6;1980;67;8;60;1550;2420;Université Sorbonne Paris Nord_18;disc01_18;cqyN7
2016;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);2;44;1;ns;ns;ns;ns;nd;nd;33;7.6;1980;ns;ns;ns;1550;2420;Université Sorbonne Paris Nord_18;disc05_18;cqyN7
2016;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);80;37;44;90;90;48;85;1700;26500;33;7.6;1980;62;22;73;1550;2420;Université Sorbonne Paris Nord_18;disc07_18;cqyN7
2016;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);2;50;1;ns;ns;ns;ns;ns;ns;33;7.6;1980;ns;ns;ns;1550;2420;Université Sorbonne Paris Nord_30;disc08_30;cqyN7
2016;MASTER LMD;0931238R;Université Sorbonne Paris Nord;;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à  50%);32;34;17;94;ns;ns;ns;ns;ns;33;7.6;1980;ns;ns;81;1550;2420;Université Sorbonne Paris Nord_18;disc10_18;cqyN7
